Time(s),CH1(V)
-4.8497E-05,1.307041E-01
-4.8497E-05,1.553283E-01
-4.8497E-05,1.635364E-01
-4.8496E-05,1.717445E-01
-4.8496E-05,1.840566E-01
-4.8496E-05,2.004727E-01
-4.8496E-05,2.004727E-01
-4.8496E-05,2.004727E-01
-4.8496E-05,2.086808E-01
-4.8496E-05,2.127849E-01
-4.8496E-05,2.168889E-01
-4.8496E-05,2.209929E-01
-4.8496E-05,2.250970E-01
-4.8495E-05,2.333051E-01
-4.8495E-05,2.333051E-01
-4.8495E-05,2.250970E-01
-4.8495E-05,2.250970E-01
-4.8495E-05,2.333051E-01
-4.8495E-05,2.333051E-01
-4.8495E-05,2.292010E-01
-4.8495E-05,2.250970E-01
-4.8495E-05,2.292010E-01
-4.8495E-05,2.250970E-01
-4.8494E-05,2.168889E-01
-4.8494E-05,2.127849E-01
-4.8494E-05,2.127849E-01
-4.8494E-05,2.168889E-01
-4.8494E-05,2.168889E-01
-4.8494E-05,2.168889E-01
-4.8494E-05,2.168889E-01
-4.8494E-05,2.168889E-01
-4.8494E-05,2.086808E-01
-4.8494E-05,2.004727E-01
-4.8493E-05,1.922647E-01
-4.8493E-05,1.881606E-01
-4.8493E-05,1.840566E-01
-4.8493E-05,1.758485E-01
-4.8493E-05,1.676404E-01
-4.8493E-05,1.553283E-01
-4.8493E-05,1.430162E-01
-4.8493E-05,1.348081E-01
-4.8493E-05,1.224960E-01
-4.8493E-05,1.101839E-01
-4.8492E-05,9.787174E-02
-4.8492E-05,8.555961E-02
-4.8492E-05,6.914346E-02
-4.8492E-05,5.683134E-02
-4.8492E-05,4.041518E-02
-4.8492E-05,2.399901E-02
-4.8492E-05,1.579094E-02
-4.8492E-05,3.478815E-03
-4.8492E-05,-2.114543E-02
-4.8492E-05,-4.166562E-02
-4.8491E-05,-5.808179E-02
-4.8491E-05,-7.039391E-02
-4.8491E-05,-8.270603E-02
-4.8491E-05,-9.501815E-02
-4.8491E-05,-1.073303E-01
-4.8491E-05,-1.196424E-01
-4.8491E-05,-1.319545E-01
-4.8491E-05,-1.401626E-01
-4.8491E-05,-1.442666E-01
-4.8491E-05,-1.524747E-01
-4.8490E-05,-1.647868E-01
-4.8490E-05,-1.647868E-01
-4.8490E-05,-1.565787E-01
-4.8490E-05,-1.565787E-01
-4.8490E-05,-1.606828E-01
-4.8490E-05,-1.688909E-01
-4.8490E-05,-1.688909E-01
-4.8490E-05,-1.647868E-01
-4.8490E-05,-1.606828E-01
-4.8490E-05,-1.606828E-01
-4.8489E-05,-1.565787E-01
-4.8489E-05,-1.565787E-01
-4.8489E-05,-1.606828E-01
-4.8489E-05,-1.647868E-01
-4.8489E-05,-1.688909E-01
-4.8489E-05,-1.729949E-01
-4.8489E-05,-1.688909E-01
-4.8489E-05,-1.688909E-01
-4.8489E-05,-1.647868E-01
-4.8489E-05,-1.606828E-01
-4.8488E-05,-1.565787E-01
-4.8488E-05,-1.565787E-01
-4.8488E-05,-1.606828E-01
-4.8488E-05,-1.688909E-01
-4.8488E-05,-1.729949E-01
-4.8488E-05,-1.770989E-01
-4.8488E-05,-1.812030E-01
-4.8488E-05,-1.770989E-01
-4.8488E-05,-1.812030E-01
-4.8488E-05,-1.935151E-01
-4.8487E-05,-1.976192E-01
-4.8487E-05,-1.935151E-01
-4.8487E-05,-1.935151E-01
-4.8487E-05,-1.976192E-01
-4.8487E-05,-2.058272E-01
-4.8487E-05,-2.140353E-01
-4.8487E-05,-2.140353E-01
-4.8487E-05,-2.140353E-01
-4.8487E-05,-2.099313E-01
-4.8487E-05,-2.099313E-01
-4.8486E-05,-2.017232E-01
-4.8486E-05,-1.935151E-01
-4.8486E-05,-1.894111E-01
-4.8486E-05,-1.853070E-01
-4.8486E-05,-1.729949E-01
-4.8486E-05,-1.647868E-01
-4.8486E-05,-1.524747E-01
-4.8486E-05,-1.401626E-01
-4.8486E-05,-1.196424E-01
-4.8486E-05,-1.073303E-01
-4.8485E-05,-9.501815E-02
-4.8485E-05,-7.860199E-02
-4.8485E-05,-6.218583E-02
-4.8485E-05,-4.166562E-02
-4.8485E-05,-2.114543E-02
-4.8485E-05,-6.252248E-04
-4.8485E-05,1.989498E-02
-4.8485E-05,3.631113E-02
-4.8485E-05,5.272730E-02
-4.8485E-05,6.503942E-02
-4.8484E-05,8.555961E-02
-4.8484E-05,1.060798E-01
-4.8484E-05,1.266000E-01
-4.8484E-05,1.389121E-01
-4.8484E-05,1.471202E-01
-4.8484E-05,1.594323E-01
-4.8484E-05,1.717445E-01
-4.8484E-05,1.881606E-01
-4.8484E-05,1.963687E-01
-4.8484E-05,2.004727E-01
-4.8483E-05,2.086808E-01
-4.8483E-05,2.209929E-01
-4.8483E-05,2.250970E-01
-4.8483E-05,2.168889E-01
-4.8483E-05,2.127849E-01
-4.8483E-05,2.209929E-01
-4.8483E-05,2.292010E-01
-4.8483E-05,2.333051E-01
-4.8483E-05,2.374091E-01
-4.8483E-05,2.374091E-01
-4.8482E-05,2.374091E-01
-4.8482E-05,2.333051E-01
-4.8482E-05,2.333051E-01
-4.8482E-05,2.292010E-01
-4.8482E-05,2.250970E-01
-4.8482E-05,2.250970E-01
-4.8482E-05,2.250970E-01
-4.8482E-05,2.168889E-01
-4.8482E-05,2.168889E-01
-4.8482E-05,2.168889E-01
-4.8481E-05,2.127849E-01
-4.8481E-05,2.086808E-01
-4.8481E-05,2.045768E-01
-4.8481E-05,2.004727E-01
-4.8481E-05,2.004727E-01
-4.8481E-05,2.004727E-01
-4.8481E-05,1.963687E-01
-4.8481E-05,1.963687E-01
-4.8481E-05,1.881606E-01
-4.8481E-05,1.799525E-01
-4.8480E-05,1.717445E-01
-4.8480E-05,1.635364E-01
-4.8480E-05,1.512243E-01
-4.8480E-05,1.307041E-01
-4.8480E-05,1.224960E-01
-4.8480E-05,1.183919E-01
-4.8480E-05,1.060798E-01
-4.8480E-05,9.376770E-02
-4.8480E-05,7.735154E-02
-4.8480E-05,5.683134E-02
-4.8479E-05,3.631113E-02
-4.8479E-05,1.579094E-02
-4.8479E-05,-6.252248E-04
-4.8479E-05,-1.704139E-02
-4.8479E-05,-2.935351E-02
-4.8479E-05,-4.987371E-02
-4.8479E-05,-6.628986E-02
-4.8479E-05,-7.860199E-02
-4.8479E-05,-9.091411E-02
-4.8479E-05,-1.032262E-01
-4.8478E-05,-1.155384E-01
-4.8478E-05,-1.319545E-01
-4.8478E-05,-1.401626E-01
-4.8478E-05,-1.442666E-01
-4.8478E-05,-1.524747E-01
-4.8478E-05,-1.565787E-01
-4.8478E-05,-1.524747E-01
-4.8478E-05,-1.565787E-01
-4.8478E-05,-1.606828E-01
-4.8478E-05,-1.647868E-01
-4.8477E-05,-1.606828E-01
-4.8477E-05,-1.606828E-01
-4.8477E-05,-1.647868E-01
-4.8477E-05,-1.647868E-01
-4.8477E-05,-1.647868E-01
-4.8477E-05,-1.606828E-01
-4.8477E-05,-1.565787E-01
-4.8477E-05,-1.565787E-01
-4.8477E-05,-1.606828E-01
-4.8477E-05,-1.565787E-01
-4.8476E-05,-1.565787E-01
-4.8476E-05,-1.524747E-01
-4.8476E-05,-1.483707E-01
-4.8476E-05,-1.565787E-01
-4.8476E-05,-1.647868E-01
-4.8476E-05,-1.647868E-01
-4.8476E-05,-1.647868E-01
-4.8476E-05,-1.729949E-01
-4.8476E-05,-1.770989E-01
-4.8476E-05,-1.770989E-01
-4.8475E-05,-1.770989E-01
-4.8475E-05,-1.770989E-01
-4.8475E-05,-1.812030E-01
-4.8475E-05,-1.853070E-01
-4.8475E-05,-1.935151E-01
-4.8475E-05,-1.976192E-01
-4.8475E-05,-1.976192E-01
-4.8475E-05,-2.017232E-01
-4.8475E-05,-2.058272E-01
-4.8475E-05,-2.140353E-01
-4.8474E-05,-2.181394E-01
-4.8474E-05,-2.099313E-01
-4.8474E-05,-2.140353E-01
-4.8474E-05,-2.181394E-01
-4.8474E-05,-2.140353E-01
-4.8474E-05,-2.099313E-01
-4.8474E-05,-1.976192E-01
-4.8474E-05,-1.894111E-01
-4.8474E-05,-1.853070E-01
-4.8474E-05,-1.770989E-01
-4.8473E-05,-1.688909E-01
-4.8473E-05,-1.606828E-01
-4.8473E-05,-1.442666E-01
-4.8473E-05,-1.319545E-01
-4.8473E-05,-1.196424E-01
-4.8473E-05,-9.912219E-02
-4.8473E-05,-8.270603E-02
-4.8473E-05,-6.628986E-02
-4.8473E-05,-4.576967E-02
-4.8473E-05,-2.935351E-02
-4.8472E-05,-1.293735E-02
-4.8472E-05,3.478815E-03
-4.8472E-05,2.810306E-02
-4.8472E-05,4.862326E-02
-4.8472E-05,6.503942E-02
-4.8472E-05,8.145557E-02
-4.8472E-05,1.019758E-01
-4.8472E-05,1.224960E-01
-4.8472E-05,1.389121E-01
-4.8472E-05,1.553283E-01
-4.8471E-05,1.717445E-01
-4.8471E-05,1.799525E-01
-4.8471E-05,1.922647E-01
-4.8471E-05,2.004727E-01
-4.8471E-05,2.086808E-01
-4.8471E-05,2.168889E-01
-4.8471E-05,2.168889E-01
-4.8471E-05,2.209929E-01
-4.8471E-05,2.250970E-01
-4.8471E-05,2.250970E-01
-4.8470E-05,2.209929E-01
-4.8470E-05,2.209929E-01
-4.8470E-05,2.292010E-01
-4.8470E-05,2.333051E-01
-4.8470E-05,2.333051E-01
-4.8470E-05,2.374091E-01
-4.8470E-05,2.333051E-01
-4.8470E-05,2.333051E-01
-4.8470E-05,2.292010E-01
-4.8470E-05,2.333051E-01
-4.8469E-05,2.333051E-01
-4.8469E-05,2.292010E-01
-4.8469E-05,2.250970E-01
-4.8469E-05,2.209929E-01
-4.8469E-05,2.209929E-01
-4.8469E-05,2.168889E-01
-4.8469E-05,2.127849E-01
-4.8469E-05,2.127849E-01
-4.8469E-05,2.127849E-01
-4.8469E-05,2.086808E-01
-4.8468E-05,2.045768E-01
-4.8468E-05,2.004727E-01
-4.8468E-05,1.963687E-01
-4.8468E-05,1.840566E-01
-4.8468E-05,1.799525E-01
-4.8468E-05,1.758485E-01
-4.8468E-05,1.635364E-01
-4.8468E-05,1.553283E-01
-4.8468E-05,1.430162E-01
-4.8468E-05,1.348081E-01
-4.8467E-05,1.224960E-01
-4.8467E-05,1.060798E-01
-4.8467E-05,8.555961E-02
-4.8467E-05,7.324750E-02
-4.8467E-05,6.503942E-02
-4.8467E-05,4.451922E-02
-4.8467E-05,2.810306E-02
-4.8467E-05,1.168690E-02
-4.8467E-05,-8.833305E-03
-4.8467E-05,-2.935351E-02
-4.8466E-05,-4.987371E-02
-4.8466E-05,-6.628986E-02
-4.8466E-05,-7.860199E-02
-4.8466E-05,-8.681007E-02
-4.8466E-05,-1.032262E-01
-4.8466E-05,-1.155384E-01
-4.8466E-05,-1.237464E-01
-4.8466E-05,-1.319545E-01
-4.8466E-05,-1.442666E-01
-4.8466E-05,-1.483707E-01
-4.8465E-05,-1.524747E-01
-4.8465E-05,-1.565787E-01
-4.8465E-05,-1.647868E-01
-4.8465E-05,-1.688909E-01
-4.8465E-05,-1.729949E-01
-4.8465E-05,-1.770989E-01
-4.8465E-05,-1.770989E-01
-4.8465E-05,-1.647868E-01
-4.8465E-05,-1.606828E-01
-4.8465E-05,-1.647868E-01
-4.8464E-05,-1.729949E-01
-4.8464E-05,-1.688909E-01
-4.8464E-05,-1.606828E-01
-4.8464E-05,-1.647868E-01
-4.8464E-05,-1.688909E-01
-4.8464E-05,-1.647868E-01
-4.8464E-05,-1.565787E-01
-4.8464E-05,-1.565787E-01
-4.8464E-05,-1.565787E-01
-4.8464E-05,-1.606828E-01
-4.8463E-05,-1.565787E-01
-4.8463E-05,-1.565787E-01
-4.8463E-05,-1.565787E-01
-4.8463E-05,-1.688909E-01
-4.8463E-05,-1.729949E-01
-4.8463E-05,-1.770989E-01
-4.8463E-05,-1.812030E-01
-4.8463E-05,-1.853070E-01
-4.8463E-05,-1.853070E-01
-4.8463E-05,-1.894111E-01
-4.8462E-05,-1.976192E-01
-4.8462E-05,-2.017232E-01
-4.8462E-05,-2.017232E-01
-4.8462E-05,-2.058272E-01
-4.8462E-05,-2.099313E-01
-4.8462E-05,-2.140353E-01
-4.8462E-05,-2.099313E-01
-4.8462E-05,-2.099313E-01
-4.8462E-05,-2.099313E-01
-4.8462E-05,-2.058272E-01
-4.8461E-05,-2.017232E-01
-4.8461E-05,-1.976192E-01
-4.8461E-05,-1.935151E-01
-4.8461E-05,-1.894111E-01
-4.8461E-05,-1.853070E-01
-4.8461E-05,-1.770989E-01
-4.8461E-05,-1.688909E-01
-4.8461E-05,-1.606828E-01
-4.8461E-05,-1.483707E-01
-4.8461E-05,-1.319545E-01
-4.8460E-05,-1.114343E-01
-4.8460E-05,-9.501815E-02
-4.8460E-05,-7.039391E-02
-4.8460E-05,-4.576967E-02
-4.8460E-05,-3.756158E-02
-4.8460E-05,-2.935351E-02
-4.8460E-05,-6.252248E-04
-4.8460E-05,1.989498E-02
-4.8460E-05,3.631113E-02
-4.8460E-05,5.683134E-02
-4.8459E-05,8.145557E-02
-4.8459E-05,9.787174E-02
-4.8459E-05,1.101839E-01
-4.8459E-05,1.266000E-01
-4.8459E-05,1.430162E-01
-4.8459E-05,1.594323E-01
-4.8459E-05,1.676404E-01
-4.8459E-05,1.799525E-01
-4.8459E-05,1.963687E-01
-4.8459E-05,2.045768E-01
-4.8458E-05,2.045768E-01
-4.8458E-05,2.045768E-01
-4.8458E-05,2.086808E-01
-4.8458E-05,2.127849E-01
-4.8458E-05,2.127849E-01
-4.8458E-05,2.127849E-01
-4.8458E-05,2.168889E-01
-4.8458E-05,2.168889E-01
-4.8458E-05,2.250970E-01
-4.8458E-05,2.333051E-01
-4.8457E-05,2.333051E-01
-4.8457E-05,2.292010E-01
-4.8457E-05,2.333051E-01
-4.8457E-05,2.333051E-01
-4.8457E-05,2.333051E-01
-4.8457E-05,2.333051E-01
-4.8457E-05,2.333051E-01
-4.8457E-05,2.250970E-01
-4.8457E-05,2.209929E-01
-4.8457E-05,2.250970E-01
-4.8456E-05,2.168889E-01
-4.8456E-05,2.127849E-01
-4.8456E-05,2.127849E-01
-4.8456E-05,2.127849E-01
-4.8456E-05,2.086808E-01
-4.8456E-05,2.004727E-01
-4.8456E-05,1.963687E-01
-4.8456E-05,1.922647E-01
-4.8456E-05,1.922647E-01
-4.8456E-05,1.840566E-01
-4.8455E-05,1.758485E-01
-4.8455E-05,1.676404E-01
-4.8455E-05,1.594323E-01
-4.8455E-05,1.471202E-01
-4.8455E-05,1.430162E-01
-4.8455E-05,1.348081E-01
-4.8455E-05,1.224960E-01
-4.8455E-05,1.060798E-01
-4.8455E-05,8.555961E-02
-4.8455E-05,6.914346E-02
-4.8454E-05,5.272730E-02
-4.8454E-05,3.631113E-02
-4.8454E-05,1.989498E-02
-4.8454E-05,-6.252248E-04
-4.8454E-05,-2.114543E-02
-4.8454E-05,-3.756158E-02
-4.8454E-05,-5.397775E-02
-4.8454E-05,-7.449795E-02
-4.8454E-05,-9.091411E-02
-4.8454E-05,-9.912219E-02
-4.8453E-05,-1.073303E-01
-4.8453E-05,-1.196424E-01
-4.8453E-05,-1.278505E-01
-4.8453E-05,-1.360586E-01
-4.8453E-05,-1.442666E-01
-4.8453E-05,-1.524747E-01
-4.8453E-05,-1.647868E-01
-4.8453E-05,-1.647868E-01
-4.8453E-05,-1.647868E-01
-4.8453E-05,-1.688909E-01
-4.8452E-05,-1.770989E-01
-4.8452E-05,-1.812030E-01
-4.8452E-05,-1.729949E-01
-4.8452E-05,-1.770989E-01
-4.8452E-05,-1.812030E-01
-4.8452E-05,-1.729949E-01
-4.8452E-05,-1.688909E-01
-4.8452E-05,-1.688909E-01
-4.8452E-05,-1.688909E-01
-4.8452E-05,-1.647868E-01
-4.8451E-05,-1.606828E-01
-4.8451E-05,-1.606828E-01
-4.8451E-05,-1.606828E-01
-4.8451E-05,-1.606828E-01
-4.8451E-05,-1.647868E-01
-4.8451E-05,-1.647868E-01
-4.8451E-05,-1.647868E-01
-4.8451E-05,-1.688909E-01
-4.8451E-05,-1.688909E-01
-4.8451E-05,-1.647868E-01
-4.8450E-05,-1.688909E-01
-4.8450E-05,-1.729949E-01
-4.8450E-05,-1.688909E-01
-4.8450E-05,-1.729949E-01
-4.8450E-05,-1.812030E-01
-4.8450E-05,-1.853070E-01
-4.8450E-05,-1.894111E-01
-4.8450E-05,-1.894111E-01
-4.8450E-05,-1.935151E-01
-4.8450E-05,-1.976192E-01
-4.8449E-05,-2.099313E-01
-4.8449E-05,-2.099313E-01
-4.8449E-05,-2.058272E-01
-4.8449E-05,-2.058272E-01
-4.8449E-05,-2.058272E-01
-4.8449E-05,-2.017232E-01
-4.8449E-05,-1.935151E-01
-4.8449E-05,-1.935151E-01
-4.8449E-05,-1.935151E-01
-4.8449E-05,-1.935151E-01
-4.8448E-05,-1.935151E-01
-4.8448E-05,-1.853070E-01
-4.8448E-05,-1.688909E-01
-4.8448E-05,-1.565787E-01
-4.8448E-05,-1.442666E-01
-4.8448E-05,-1.278505E-01
-4.8448E-05,-9.912219E-02
-4.8448E-05,-7.449795E-02
-4.8448E-05,-6.218583E-02
-4.8448E-05,-4.987371E-02
-4.8447E-05,-2.524947E-02
-4.8447E-05,-4.729265E-03
-4.8447E-05,1.579094E-02
-4.8447E-05,3.220709E-02
-4.8447E-05,4.862326E-02
-4.8447E-05,6.503942E-02
-4.8447E-05,8.966365E-02
-4.8447E-05,1.101839E-01
-4.8447E-05,1.266000E-01
-4.8447E-05,1.389121E-01
-4.8446E-05,1.512243E-01
-4.8446E-05,1.594323E-01
-4.8446E-05,1.676404E-01
-4.8446E-05,1.758485E-01
-4.8446E-05,1.840566E-01
-4.8446E-05,2.004727E-01
-4.8446E-05,2.127849E-01
-4.8446E-05,2.127849E-01
-4.8446E-05,2.086808E-01
-4.8446E-05,2.168889E-01
-4.8445E-05,2.250970E-01
-4.8445E-05,2.333051E-01
-4.8445E-05,2.333051E-01
-4.8445E-05,2.333051E-01
-4.8445E-05,2.415131E-01
-4.8445E-05,2.456172E-01
-4.8445E-05,2.333051E-01
-4.8445E-05,2.250970E-01
-4.8445E-05,2.292010E-01
-4.8445E-05,2.333051E-01
-4.8444E-05,2.333051E-01
-4.8444E-05,2.333051E-01
-4.8444E-05,2.292010E-01
-4.8444E-05,2.209929E-01
-4.8444E-05,2.127849E-01
-4.8444E-05,2.168889E-01
-4.8444E-05,2.168889E-01
-4.8444E-05,2.127849E-01
-4.8444E-05,2.127849E-01
-4.8444E-05,2.086808E-01
-4.8443E-05,2.045768E-01
-4.8443E-05,1.963687E-01
-4.8443E-05,1.963687E-01
-4.8443E-05,1.922647E-01
-4.8443E-05,1.881606E-01
-4.8443E-05,1.799525E-01
-4.8443E-05,1.758485E-01
-4.8443E-05,1.758485E-01
-4.8443E-05,1.594323E-01
-4.8443E-05,1.348081E-01
-4.8442E-05,1.142879E-01
-4.8442E-05,1.142879E-01
-4.8442E-05,1.060798E-01
-4.8442E-05,9.376770E-02
-4.8442E-05,8.145557E-02
-4.8442E-05,6.914346E-02
-4.8442E-05,5.272730E-02
-4.8442E-05,3.631113E-02
-4.8442E-05,1.579094E-02
-4.8442E-05,-8.833305E-03
-4.8441E-05,-2.524947E-02
-4.8441E-05,-4.166562E-02
-4.8441E-05,-5.808179E-02
-4.8441E-05,-7.449795E-02
-4.8441E-05,-9.091411E-02
-4.8441E-05,-1.032262E-01
-4.8441E-05,-1.196424E-01
-4.8441E-05,-1.360586E-01
-4.8441E-05,-1.442666E-01
-4.8441E-05,-1.524747E-01
-4.8440E-05,-1.565787E-01
-4.8440E-05,-1.565787E-01
-4.8440E-05,-1.565787E-01
-4.8440E-05,-1.565787E-01
-4.8440E-05,-1.606828E-01
-4.8440E-05,-1.647868E-01
-4.8440E-05,-1.647868E-01
-4.8440E-05,-1.647868E-01
-4.8440E-05,-1.688909E-01
-4.8440E-05,-1.729949E-01
-4.8439E-05,-1.688909E-01
-4.8439E-05,-1.647868E-01
-4.8439E-05,-1.606828E-01
-4.8439E-05,-1.524747E-01
-4.8439E-05,-1.524747E-01
-4.8439E-05,-1.565787E-01
-4.8439E-05,-1.606828E-01
-4.8439E-05,-1.606828E-01
-4.8439E-05,-1.647868E-01
-4.8439E-05,-1.647868E-01
-4.8438E-05,-1.565787E-01
-4.8438E-05,-1.606828E-01
-4.8438E-05,-1.647868E-01
-4.8438E-05,-1.606828E-01
-4.8438E-05,-1.606828E-01
-4.8438E-05,-1.688909E-01
-4.8438E-05,-1.729949E-01
-4.8438E-05,-1.770989E-01
-4.8438E-05,-1.812030E-01
-4.8438E-05,-1.853070E-01
-4.8437E-05,-1.853070E-01
-4.8437E-05,-1.853070E-01
-4.8437E-05,-1.853070E-01
-4.8437E-05,-1.853070E-01
-4.8437E-05,-1.935151E-01
-4.8437E-05,-1.976192E-01
-4.8437E-05,-2.017232E-01
-4.8437E-05,-2.017232E-01
-4.8437E-05,-2.058272E-01
-4.8437E-05,-2.099313E-01
-4.8436E-05,-2.140353E-01
-4.8436E-05,-2.099313E-01
-4.8436E-05,-1.976192E-01
-4.8436E-05,-1.935151E-01
-4.8436E-05,-1.894111E-01
-4.8436E-05,-1.812030E-01
-4.8436E-05,-1.688909E-01
-4.8436E-05,-1.606828E-01
-4.8436E-05,-1.483707E-01
-4.8436E-05,-1.360586E-01
-4.8435E-05,-1.278505E-01
-4.8435E-05,-1.114343E-01
-4.8435E-05,-9.501815E-02
-4.8435E-05,-7.449795E-02
-4.8435E-05,-5.808179E-02
-4.8435E-05,-3.756158E-02
-4.8435E-05,-1.704139E-02
-4.8435E-05,3.478815E-03
-4.8435E-05,3.220709E-02
-4.8435E-05,5.272730E-02
-4.8434E-05,6.503942E-02
-4.8434E-05,8.145557E-02
-4.8434E-05,9.787174E-02
-4.8434E-05,1.060798E-01
-4.8434E-05,1.183919E-01
-4.8434E-05,1.348081E-01
-4.8434E-05,1.512243E-01
-4.8434E-05,1.635364E-01
-4.8434E-05,1.717445E-01
-4.8434E-05,1.799525E-01
-4.8433E-05,1.922647E-01
-4.8433E-05,2.045768E-01
-4.8433E-05,2.086808E-01
-4.8433E-05,2.127849E-01
-4.8433E-05,2.209929E-01
-4.8433E-05,2.292010E-01
-4.8433E-05,2.292010E-01
-4.8433E-05,2.250970E-01
-4.8433E-05,2.292010E-01
-4.8433E-05,2.292010E-01
-4.8432E-05,2.292010E-01
-4.8432E-05,2.292010E-01
-4.8432E-05,2.333051E-01
-4.8432E-05,2.374091E-01
-4.8432E-05,2.292010E-01
-4.8432E-05,2.292010E-01
-4.8432E-05,2.292010E-01
-4.8432E-05,2.250970E-01
-4.8432E-05,2.209929E-01
-4.8432E-05,2.209929E-01
-4.8431E-05,2.168889E-01
-4.8431E-05,2.168889E-01
-4.8431E-05,2.168889E-01
-4.8431E-05,2.168889E-01
-4.8431E-05,2.086808E-01
-4.8431E-05,2.086808E-01
-4.8431E-05,2.086808E-01
-4.8431E-05,2.045768E-01
-4.8431E-05,2.004727E-01
-4.8431E-05,1.963687E-01
-4.8430E-05,1.922647E-01
-4.8430E-05,1.840566E-01
-4.8430E-05,1.758485E-01
-4.8430E-05,1.635364E-01
-4.8430E-05,1.553283E-01
-4.8430E-05,1.430162E-01
-4.8430E-05,1.224960E-01
-4.8430E-05,1.060798E-01
-4.8430E-05,9.787174E-02
-4.8430E-05,8.966365E-02
-4.8429E-05,7.735154E-02
-4.8429E-05,6.503942E-02
-4.8429E-05,4.041518E-02
-4.8429E-05,2.399901E-02
-4.8429E-05,1.168690E-02
-4.8429E-05,-8.833305E-03
-4.8429E-05,-3.345755E-02
-4.8429E-05,-4.987371E-02
-4.8429E-05,-6.218583E-02
-4.8429E-05,-7.860199E-02
-4.8428E-05,-9.912219E-02
-4.8428E-05,-1.155384E-01
-4.8428E-05,-1.237464E-01
-4.8428E-05,-1.278505E-01
-4.8428E-05,-1.360586E-01
-4.8428E-05,-1.442666E-01
-4.8428E-05,-1.442666E-01
-4.8428E-05,-1.524747E-01
-4.8428E-05,-1.606828E-01
-4.8428E-05,-1.647868E-01
-4.8427E-05,-1.606828E-01
-4.8427E-05,-1.606828E-01
-4.8427E-05,-1.688909E-01
-4.8427E-05,-1.688909E-01
-4.8427E-05,-1.606828E-01
-4.8427E-05,-1.606828E-01
-4.8427E-05,-1.647868E-01
-4.8427E-05,-1.606828E-01
-4.8427E-05,-1.565787E-01
-4.8427E-05,-1.565787E-01
-4.8426E-05,-1.606828E-01
-4.8426E-05,-1.606828E-01
-4.8426E-05,-1.565787E-01
-4.8426E-05,-1.524747E-01
-4.8426E-05,-1.606828E-01
-4.8426E-05,-1.647868E-01
-4.8426E-05,-1.688909E-01
-4.8426E-05,-1.729949E-01
-4.8426E-05,-1.770989E-01
-4.8426E-05,-1.729949E-01
-4.8425E-05,-1.688909E-01
-4.8425E-05,-1.729949E-01
-4.8425E-05,-1.729949E-01
-4.8425E-05,-1.812030E-01
-4.8425E-05,-1.853070E-01
-4.8425E-05,-1.894111E-01
-4.8425E-05,-1.853070E-01
-4.8425E-05,-1.894111E-01
-4.8425E-05,-1.976192E-01
-4.8425E-05,-2.099313E-01
-4.8424E-05,-2.140353E-01
-4.8424E-05,-2.140353E-01
-4.8424E-05,-2.140353E-01
-4.8424E-05,-2.058272E-01
-4.8424E-05,-2.058272E-01
-4.8424E-05,-2.140353E-01
-4.8424E-05,-2.140353E-01
-4.8424E-05,-2.099313E-01
-4.8424E-05,-2.058272E-01
-4.8424E-05,-1.976192E-01
-4.8423E-05,-1.976192E-01
-4.8423E-05,-1.894111E-01
-4.8423E-05,-1.729949E-01
-4.8423E-05,-1.565787E-01
-4.8423E-05,-1.401626E-01
-4.8423E-05,-1.278505E-01
-4.8423E-05,-1.155384E-01
-4.8423E-05,-9.501815E-02
-4.8423E-05,-7.449795E-02
-4.8423E-05,-6.218583E-02
-4.8422E-05,-4.987371E-02
-4.8422E-05,-3.345755E-02
-4.8422E-05,-8.833305E-03
-4.8422E-05,1.579094E-02
-4.8422E-05,3.220709E-02
-4.8422E-05,5.272730E-02
-4.8422E-05,6.914346E-02
-4.8422E-05,8.145557E-02
-4.8422E-05,9.787174E-02
-4.8422E-05,1.142879E-01
-4.8421E-05,1.348081E-01
-4.8421E-05,1.512243E-01
-4.8421E-05,1.594323E-01
-4.8421E-05,1.676404E-01
-4.8421E-05,1.840566E-01
-4.8421E-05,1.922647E-01
-4.8421E-05,2.004727E-01
-4.8421E-05,2.086808E-01
-4.8421E-05,2.209929E-01
-4.8421E-05,2.250970E-01
-4.8420E-05,2.209929E-01
-4.8420E-05,2.250970E-01
-4.8420E-05,2.333051E-01
-4.8420E-05,2.292010E-01
-4.8420E-05,2.209929E-01
-4.8420E-05,2.250970E-01
-4.8420E-05,2.333051E-01
-4.8420E-05,2.415131E-01
-4.8420E-05,2.415131E-01
-4.8420E-05,2.374091E-01
-4.8419E-05,2.292010E-01
-4.8419E-05,2.209929E-01
-4.8419E-05,2.209929E-01
-4.8419E-05,2.250970E-01
-4.8419E-05,2.250970E-01
-4.8419E-05,2.209929E-01
-4.8419E-05,2.168889E-01
-4.8419E-05,2.168889E-01
-4.8419E-05,2.168889E-01
-4.8419E-05,2.127849E-01
-4.8418E-05,2.045768E-01
-4.8418E-05,2.045768E-01
-4.8418E-05,2.045768E-01
-4.8418E-05,2.004727E-01
-4.8418E-05,1.963687E-01
-4.8418E-05,1.881606E-01
-4.8418E-05,1.758485E-01
-4.8418E-05,1.635364E-01
-4.8418E-05,1.553283E-01
-4.8418E-05,1.512243E-01
-4.8417E-05,1.389121E-01
-4.8417E-05,1.224960E-01
-4.8417E-05,1.101839E-01
-4.8417E-05,1.019758E-01
-4.8417E-05,9.376770E-02
