LECROYWR640Zi,60762,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,19-Jun-2025 15:10:30,0                 
Time,Ampl
-5.89714821e-006,0.000227865
-5.89709821e-006,0.000283203
-5.89704821e-006,0.000342204
-5.89699821e-006,0.00040568
-5.89694821e-006,0.000456136
-5.89689821e-006,0.000476481
-5.89684821e-006,0.000474447
-5.89679821e-006,0.00046224
-5.89674821e-006,0.000442708
-5.89669821e-006,0.000414632
-5.89664821e-006,0.000373942
-5.89659821e-006,0.000311686
-5.89654821e-006,0.000222575
-5.89649821e-006,0.000108643
-5.89644821e-006,-1.50553e-005
-5.89639821e-006,-0.000130208
-5.89634821e-006,-0.000225016
-5.89629821e-006,-0.00028361
-5.89624821e-006,-0.000291748
-5.89619821e-006,-0.000246175
-5.89614821e-006,-0.000155843
-5.89609821e-006,-3.33659e-005
-5.89604821e-006,0.000118815
-5.89599821e-006,0.000298665
-5.89594821e-006,0.000482178
-5.89589821e-006,0.000634766
-5.89584821e-006,0.000721029
-5.89579821e-006,0.000727946
-5.89574821e-006,0.000681559
-5.89569821e-006,0.000627848
-5.89564821e-006,0.000595703
-5.89559821e-006,0.000576579
-5.89554821e-006,0.000540365
-5.89549821e-006,0.000474447
-5.89544821e-006,0.000391439
-5.89539821e-006,0.000301514
-5.89534821e-006,0.000219727
-5.89529821e-006,0.00016154
-5.89524821e-006,0.000115967
-5.89519821e-006,6.14421e-005
-5.89514821e-006,-1.09863e-005
-5.89509821e-006,-8.42285e-005
-5.89504821e-006,-0.000135905
-5.89499821e-006,-0.000153809
-5.89494821e-006,-0.00013387
-5.89489821e-006,-8.54492e-005
-5.89484821e-006,-2.31934e-005
-5.89479821e-006,4.80143e-005
-5.89474821e-006,0.000114339
-5.89469821e-006,0.000143636
-5.89464821e-006,0.000126139
-5.89459821e-006,8.46354e-005
-5.89454821e-006,4.39453e-005
-5.89449821e-006,2.0752e-005
-5.89444821e-006,1.58691e-005
-5.89439821e-006,2.0752e-005
-5.89434821e-006,2.4821e-005
-5.89429821e-006,2.72624e-005
-5.89424821e-006,3.78418e-005
-5.89419821e-006,6.79525e-005
-5.89414821e-006,0.000130615
-5.89409821e-006,0.000220133
-5.89404821e-006,0.000334473
-5.89399821e-006,0.000463053
-5.89394821e-006,0.000565999
-5.89389821e-006,0.000614827
-5.89384821e-006,0.000614421
-5.89379821e-006,0.000567627
-5.89374821e-006,0.00047526
-5.89369821e-006,0.000350342
-5.89364821e-006,0.00021932
-5.89359821e-006,0.000114339
-5.89354821e-006,3.66211e-005
-5.89349821e-006,-1.83105e-005
-5.89344821e-006,-3.90625e-005
-5.89339821e-006,-2.60417e-005
-5.89334821e-006,9.35872e-006
-5.89329821e-006,6.26628e-005
-5.89324821e-006,0.000127767
-5.89319821e-006,0.000196126
-5.89314821e-006,0.000257975
-5.89309821e-006,0.000295817
-5.89304821e-006,0.000301921
-5.89299821e-006,0.000281982
-5.89294821e-006,0.000253906
-5.89289821e-006,0.000236003
-5.89284821e-006,0.000227458
-5.89279821e-006,0.000220133
-5.89274821e-006,0.000206299
-5.89269821e-006,0.000177002
-5.89264821e-006,0.000150146
-5.89259821e-006,0.000147705
-5.89254821e-006,0.000171712
-5.89249821e-006,0.000204264
-5.89244821e-006,0.000225423
-5.89239821e-006,0.000223389
-5.89234821e-006,0.000177816
-5.89229821e-006,8.70768e-005
-5.89224821e-006,-1.42415e-005
-5.89219821e-006,-9.23665e-005
-5.89214821e-006,-0.000126139
-5.89209821e-006,-0.000118001
-5.89204821e-006,-0.000100505
-5.89199821e-006,-9.56217e-005
-5.89194821e-006,-0.000108643
-5.89189821e-006,-0.000137126
-5.89184821e-006,-0.000177409
-5.89179821e-006,-0.000216064
-5.89174821e-006,-0.000242513
