Time(s),CH1(V)
1.4942E-06,1.604356E-01
1.4943E-06,1.845858E-01
1.4944E-06,1.926359E-01
1.4945E-06,1.765357E-01
1.4946E-06,1.362853E-01
1.4947E-06,7.188470E-02
1.4948E-06,1.553414E-02
1.4949E-06,-3.276634E-02
1.4950E-06,-7.301675E-02
1.4951E-06,-8.911691E-02
1.4952E-06,-7.301675E-02
1.4953E-06,-5.691658E-02
1.4954E-06,-3.276634E-02
1.4955E-06,-8.616102E-03
1.4956E-06,7.484059E-03
1.4957E-06,2.358422E-02
1.4958E-06,3.163430E-02
1.4959E-06,2.358422E-02
1.4960E-06,2.358422E-02
1.4961E-06,1.553414E-02
1.4962E-06,-1.666618E-02
1.4963E-06,-8.106682E-02
1.4964E-06,-1.454675E-01
1.4965E-06,-2.018180E-01
1.4966E-06,-2.420684E-01
1.4967E-06,-2.581686E-01
1.4968E-06,-2.662187E-01
1.4969E-06,-2.742687E-01
1.4970E-06,-2.903689E-01
1.4971E-06,-2.984190E-01
1.4972E-06,-2.903689E-01
1.4973E-06,-2.903689E-01
1.4974E-06,-2.903689E-01
1.4975E-06,-2.903689E-01
1.4976E-06,-2.501185E-01
1.4977E-06,-2.018180E-01
1.4978E-06,-1.696177E-01
1.4979E-06,-1.535175E-01
1.4980E-06,-1.535175E-01
1.4981E-06,-1.535175E-01
1.4982E-06,-1.535175E-01
1.4983E-06,-1.454675E-01
1.4984E-06,-9.716699E-02
1.4985E-06,-4.081642E-02
1.4986E-06,1.553414E-02
1.4987E-06,3.163430E-02
1.4988E-06,2.358422E-02
1.4989E-06,7.484059E-03
1.4990E-06,-6.496666E-02
1.4991E-06,-1.374174E-01
1.4992E-06,-1.535175E-01
1.4993E-06,-1.213172E-01
1.4994E-06,-7.301675E-02
1.4995E-06,-1.666618E-02
1.4996E-06,5.578454E-02
1.4997E-06,1.282353E-01
1.4998E-06,1.362853E-01
1.4999E-06,9.603494E-02
1.5000E-06,3.163430E-02
1.5001E-06,-2.471626E-02
1.5002E-06,-5.691658E-02
1.5003E-06,-6.496666E-02
1.5004E-06,-4.081642E-02
1.5005E-06,1.553414E-02
1.5006E-06,7.993478E-02
1.5007E-06,1.362853E-01
1.5008E-06,1.765357E-01
1.5009E-06,1.845858E-01
1.5010E-06,1.523855E-01
1.5011E-06,1.040850E-01
1.5012E-06,3.163430E-02
1.5013E-06,-4.886650E-02
1.5014E-06,-1.454675E-01
1.5015E-06,-2.098681E-01
1.5016E-06,-2.420684E-01
1.5017E-06,-2.259683E-01
1.5018E-06,-1.776678E-01
1.5019E-06,-8.106682E-02
1.5020E-06,4.773446E-02
1.5021E-06,1.765357E-01
1.5022E-06,2.972870E-01
1.5023E-06,3.697377E-01
1.5024E-06,3.938879E-01
1.5025E-06,4.099881E-01
1.5026E-06,4.180382E-01
1.5027E-06,4.099881E-01
1.5028E-06,4.019380E-01
1.5029E-06,3.938879E-01
1.5030E-06,3.697377E-01
1.5031E-06,3.375373E-01
1.5032E-06,2.892369E-01
1.5033E-06,2.489865E-01
1.5034E-06,2.167861E-01
1.5035E-06,2.006860E-01
1.5036E-06,1.765357E-01
1.5037E-06,1.362853E-01
1.5038E-06,7.188470E-02
1.5039E-06,7.484059E-03
1.5040E-06,-5.691658E-02
1.5041E-06,-8.911691E-02
1.5042E-06,-1.132671E-01
1.5043E-06,-1.535175E-01
1.5044E-06,-2.018180E-01
1.5045E-06,-2.420684E-01
1.5046E-06,-2.662187E-01
1.5047E-06,-2.662187E-01
1.5048E-06,-2.340184E-01
1.5049E-06,-2.018180E-01
1.5050E-06,-1.937679E-01
1.5051E-06,-1.937679E-01
1.5052E-06,-1.857179E-01
1.5053E-06,-2.018180E-01
1.5054E-06,-2.259683E-01
1.5055E-06,-2.501185E-01
1.5056E-06,-2.742687E-01
1.5057E-06,-2.903689E-01
1.5058E-06,-2.903689E-01
1.5059E-06,-2.903689E-01
1.5060E-06,-2.903689E-01
1.5061E-06,-2.742687E-01
1.5062E-06,-2.501185E-01
1.5063E-06,-2.018180E-01
1.5064E-06,-1.213172E-01
1.5065E-06,-2.471626E-02
1.5066E-06,5.578454E-02
1.5067E-06,1.121351E-01
1.5068E-06,1.523855E-01
1.5069E-06,1.845858E-01
1.5070E-06,1.926359E-01
1.5071E-06,1.765357E-01
1.5072E-06,1.201852E-01
1.5073E-06,3.968438E-02
1.5074E-06,-2.471626E-02
1.5075E-06,-7.301675E-02
1.5076E-06,-8.106682E-02
1.5077E-06,-6.496666E-02
1.5078E-06,-6.496666E-02
1.5079E-06,-4.886650E-02
1.5080E-06,-1.666618E-02
1.5081E-06,7.484059E-03
1.5082E-06,3.163430E-02
1.5083E-06,3.968438E-02
1.5084E-06,3.968438E-02
1.5085E-06,3.968438E-02
1.5086E-06,2.358422E-02
1.5087E-06,-5.660213E-04
1.5088E-06,-4.886650E-02
1.5089E-06,-1.052171E-01
1.5090E-06,-1.696177E-01
1.5091E-06,-2.179182E-01
1.5092E-06,-2.340184E-01
1.5093E-06,-2.420684E-01
1.5094E-06,-2.662187E-01
1.5095E-06,-2.742687E-01
1.5096E-06,-2.742687E-01
1.5097E-06,-2.823188E-01
1.5098E-06,-2.903689E-01
1.5099E-06,-2.984190E-01
